Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Exam_Score,Absence_Rate,Academic_Performance,Dropout_Risk_Index
19,5,80,1,8,1,1,1,1,1,0,0,0,1,0,0,0,0,0,61.0,20,53.49999999999999,37.0
20,4,86,2,5,2,2,1,0,1,1,1,0,0,1,0,0,0,1,59.0,14,59.3,26.6
21,2,84,3,5,1,2,2,0,1,0,1,0,0,0,0,0,1,0,39.0,16,45.3,37.4
21,4,97,1,3,3,4,4,0,1,1,0,0,1,0,1,0,0,0,71.5,3,72.85,8.2
21,5,78,1,4,4,3,3,0,1,0,1,1,0,0,1,0,0,0,68.0,22,68.0,17.799999999999997
20,5,96,1,4,2,2,2,0,1,0,0,1,0,0,0,0,1,0,77.0,4,74.3,10.600000000000001
20,0,67,2,2,2,2,2,1,1,0,1,0,1,0,0,0,0,0,23.5,33,41.65,31.200000000000003
27,3,85,2,4,1,2,2,0,1,0,0,0,1,0,0,0,1,0,52.5,15,57.15,25.0
23,5,69,0,3,2,2,2,1,1,0,0,0,0,1,0,1,0,0,68.5,31,70.75,12.399999999999999
21,2,73,3,6,0,0,0,0,1,1,1,0,0,1,0,0,0,1,31.5,27,37.65,46.8
20,3,74,2,1,2,3,3,0,1,0,0,1,0,0,0,1,0,0,53.0,26,64.69999999999999,14.399999999999999
20,4,73,2,5,1,1,1,0,1,0,1,0,1,0,0,0,0,1,52.5,27,54.75,31.799999999999997
20,4,77,4,5,3,3,3,0,1,0,0,1,0,0,0,0,1,0,48.5,23,51.949999999999996,38.2
21,4,99,0,5,2,1,1,0,1,0,1,0,0,1,0,0,0,1,71.5,1,68.05,13.399999999999999
17,3,75,2,9,1,0,0,1,1,0,1,1,0,0,0,0,0,1,37.5,25,34.65,54.0
17,4,69,1,8,0,0,0,1,1,1,0,0,1,0,1,0,0,0,47.5,31,44.05,44.4
19,4,85,4,4,3,3,3,0,1,1,1,0,1,0,0,0,0,0,54.5,15,58.55,30.0
21,5,83,1,5,3,2,2,0,1,0,0,1,0,0,0,0,0,1,68.5,17,65.94999999999999,20.799999999999997
20,5,99,2,4,4,3,3,0,0,0,1,0,0,0,0,1,0,0,75.5,1,73.25,13.399999999999999
24,5,81,2,5,0,0,0,0,1,0,1,0,0,1,1,0,0,0,64.5,19,63.15,25.6
17,3,63,1,6,1,1,1,1,1,1,0,0,0,0,0,0,0,1,40.5,37,43.949999999999996,39.8
19,3,78,4,3,3,3,3,0,1,1,1,1,0,0,0,0,0,0,45.0,22,54.3,30.799999999999997
24,4,78,0,8,2,2,2,1,1,1,1,0,1,0,0,1,0,0,55.0,22,49.3,36.8
21,6,72,2,7,0,0,0,0,1,1,0,1,0,0,0,1,0,0,64.0,28,58.0,36.2
22,4,77,1,7,1,1,1,0,1,0,0,0,1,0,0,0,0,1,53.5,23,50.64999999999999,36.2
25,6,80,0,6,2,2,2,0,1,0,0,0,0,1,1,0,0,0,76.0,20,68.8,20.0
19,5,81,2,3,2,3,2,0,1,0,1,0,0,1,0,0,0,0,68.5,19,70.75,15.600000000000001
20,5,71,3,7,1,1,1,0,1,1,0,0,0,1,0,0,0,0,52.5,29,49.95,43.6
20,5,86,0,4,3,4,3,0,1,1,1,1,0,0,0,0,0,1,75.0,14,72.9,10.600000000000001
17,2,95,1,2,3,3,3,0,1,0,0,1,0,0,0,1,0,0,56.5,5,64.75,10.0
20,2,84,3,5,3,3,3,0,1,1,0,0,0,1,0,0,0,1,39.0,16,45.3,37.4
22,2,90,1,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,52.0,10,59.2,17.0
22,5,83,2,4,2,2,2,0,1,0,1,0,0,1,0,0,1,0,67.5,17,67.65,19.799999999999997
22,3,73,0,6,1,1,1,0,1,0,0,1,0,0,0,0,1,0,48.5,27,49.55,31.799999999999997
20,3,84,2,5,1,1,1,0,1,1,0,0,0,1,0,1,0,0,50.0,16,53.0,30.4
19,3,78,2,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,47.0,22,50.9,32.8
23,4,73,2,7,2,2,2,0,1,1,1,0,1,0,0,1,0,0,48.5,27,47.14999999999999,41.8
19,3,81,2,1,4,3,4,0,1,1,0,0,1,0,0,0,0,1,56.5,19,67.14999999999999,11.600000000000001
21,3,88,1,7,3,3,3,0,1,0,1,0,1,0,1,0,0,0,51.0,12,48.89999999999999,34.8
21,3,79,0,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,53.5,21,55.449999999999996,24.4
24,5,97,3,5,4,3,3,0,1,1,0,1,0,0,1,0,0,0,69.5,3,66.65,23.200000000000003
23,1,89,2,5,2,2,2,1,1,1,0,0,1,0,0,0,1,0,36.5,11,43.55,34.4
18,4,77,0,6,2,1,1,0,1,1,1,1,0,0,0,1,0,0,58.5,23,56.55,27.200000000000003
18,3,77,2,7,0,0,0,0,0,0,1,1,0,0,0,1,0,0,42.5,23,42.949999999999996,43.2
22,4,99,3,5,2,2,2,0,1,0,1,1,0,0,0,0,0,0,62.5,1,61.75,25.4
20,3,79,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,44.5,21,49.15,36.4
20,2,84,3,6,4,4,3,0,1,0,1,0,0,1,0,0,1,0,37.0,16,41.5,42.4
23,6,85,3,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,79.5,15,83.25,5.0
21,6,68,2,5,2,2,2,1,1,0,1,0,0,1,1,0,0,0,66.0,32,64.19999999999999,27.799999999999997
21,4,68,0,6,2,2,2,1,1,0,1,0,0,1,0,1,0,0,54.0,32,53.4,30.799999999999997
22,4,88,1,4,4,4,4,0,0,1,0,0,0,1,0,1,0,0,65.0,12,65.9,16.8
20,3,73,5,4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,37.5,27,46.65,41.8
24,4,82,1,5,4,3,3,0,1,1,1,1,0,0,0,1,0,0,60.0,18,60.0,24.200000000000003
19,7,69,0,4,3,3,3,1,0,1,0,1,0,0,0,0,1,0,82.5,31,78.14999999999999,11.399999999999999
22,5,79,1,5,2,1,1,0,0,1,0,1,0,0,1,0,0,0,66.5,21,64.55,22.4
24,2,83,1,4,1,1,1,0,1,1,0,0,1,0,1,0,0,0,46.5,17,52.949999999999996,24.8
18,4,65,0,8,1,1,1,1,1,1,0,0,1,0,0,0,0,1,48.5,35,44.74999999999999,42.0
20,4,82,1,3,2,2,2,0,1,0,0,0,0,1,0,0,1,0,64.0,18,67.6,14.2
23,4,82,2,7,1,1,1,0,1,0,0,1,0,0,0,0,0,0,53.0,18,50.3,38.2
23,6,78,1,4,2,2,2,0,0,1,0,0,0,0,0,0,1,0,76.0,22,73.6,14.799999999999997
20,2,73,4,6,4,4,4,0,1,0,0,0,0,0,0,0,1,0,28.5,27,35.55,50.8
19,3,79,0,6,1,2,2,0,1,0,0,1,0,0,0,0,1,0,51.5,21,51.65,29.4
23,2,79,3,8,2,2,2,1,1,1,0,0,0,0,0,1,0,0,30.5,21,32.15,54.4
23,4,97,5,6,4,3,3,1,1,0,0,1,0,0,0,0,1,0,53.5,3,53.05,39.2
18,4,81,7,4,3,3,3,1,1,1,0,0,0,1,0,1,0,0,43.5,19,50.849999999999994,43.6
18,6,78,0,5,2,2,2,0,1,0,0,0,0,0,0,0,1,0,77.0,22,71.9,15.799999999999997
21,2,81,1,9,1,1,1,1,1,0,0,1,0,0,0,0,1,0,35.5,19,33.25,50.6
22,5,85,1,5,3,3,3,0,1,0,0,0,0,1,0,0,0,0,69.5,15,66.65,20.0
20,0,85,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,1,30.5,15,44.15,29.0
22,6,85,1,4,4,3,3,0,1,0,1,0,0,1,0,1,0,0,79.5,15,76.05,12.0
19,4,86,2,4,3,3,3,0,1,1,1,0,0,0,1,0,0,0,61.0,14,63.099999999999994,21.6
17,4,70,2,6,0,0,0,0,1,1,0,1,0,0,1,0,0,0,49.0,30,49.9,38.0
20,4,71,0,5,2,2,2,0,1,0,1,0,0,1,0,0,1,0,57.5,29,58.25,24.6
21,4,83,4,4,3,3,3,0,1,0,0,0,1,0,0,0,0,1,53.5,17,57.849999999999994,30.799999999999997
20,3,77,0,5,1,1,1,0,1,0,1,1,0,0,0,0,0,0,52.5,23,54.75,25.200000000000003
18,4,82,3,5,1,2,2,0,1,0,0,0,0,0,0,0,1,0,54.0,18,55.8,32.2
17,5,81,3,5,1,1,1,0,1,1,1,0,0,1,0,0,1,0,61.5,19,61.05,29.6
19,3,81,1,5,3,3,3,0,1,0,1,0,0,0,0,1,0,0,51.5,19,54.05,27.6
23,3,83,0,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,55.5,17,56.849999999999994,22.8
23,3,68,4,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,40.0,32,50.8,34.8
23,5,84,2,6,3,3,3,0,1,0,1,1,0,0,0,0,0,1,64.0,16,60.4,29.4
19,3,87,5,4,2,2,2,1,1,1,1,0,0,0,1,0,0,0,44.5,13,51.55,36.2
18,3,84,2,5,1,1,1,0,1,0,1,0,0,0,0,0,1,0,50.0,16,53.0,30.4
22,4,76,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,55.0,24,61.3,24.6
22,5,75,4,5,4,4,4,0,1,1,0,0,1,0,1,0,0,0,55.5,25,56.849999999999994,36.0
21,2,83,0,5,3,3,3,0,1,0,0,0,1,0,0,0,0,0,47.5,17,51.25,25.8
17,4,88,1,5,2,2,2,0,1,0,0,1,0,0,0,0,0,0,63.0,12,62.099999999999994,21.799999999999997
19,4,92,2,4,2,2,2,0,1,1,0,0,0,1,0,0,0,1,64.0,8,65.19999999999999,19.2
20,4,88,1,7,4,4,3,0,1,1,0,0,1,0,0,0,0,1,59.0,12,54.5,31.799999999999997
22,4,86,2,6,1,0,0,0,0,1,0,0,1,0,1,0,0,0,57.0,14,55.5,31.6
22,4,61,2,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0,46.5,39,50.55,36.6
21,4,77,1,5,1,1,1,0,1,0,0,1,0,0,1,0,0,0,57.5,23,58.25,26.200000000000003
21,1,84,3,4,3,3,3,1,1,0,1,0,1,0,0,0,1,0,33.0,16,43.5,35.4
21,2,76,1,4,3,3,3,0,1,1,1,0,0,0,0,0,1,0,43.0,24,50.5,27.6
22,1,74,0,8,1,0,0,1,1,0,0,0,0,0,0,0,0,1,29.0,26,31.099999999999994,47.4
21,6,73,3,4,1,2,2,0,1,1,1,0,0,0,0,1,0,0,67.5,27,67.65,24.799999999999997
21,5,96,4,10,0,1,1,1,0,0,1,0,1,0,0,1,0,0,56.0,4,45.199999999999996,52.599999999999994
20,1,71,1,3,2,2,2,1,1,0,1,0,0,1,0,0,0,1,34.5,29,46.95,27.6
21,4,80,1,6,1,1,1,0,1,1,0,0,1,0,0,0,0,1,57.0,20,55.5,30.0
22,3,76,6,5,2,2,2,1,1,1,1,0,1,0,0,1,0,0,34.0,24,41.8,49.6
21,4,75,3,5,0,1,1,0,1,0,1,1,0,0,0,0,0,0,50.5,25,53.349999999999994,35.0
21,4,85,1,2,3,3,3,0,1,1,0,0,0,0,0,0,0,0,67.5,15,72.45,8.0
24,3,88,2,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,56.0,12,62.0,18.8
21,3,72,1,5,3,3,3,0,1,1,0,0,0,1,1,0,0,0,47.0,28,50.9,31.200000000000003
19,5,82,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,1,69.0,18,71.1,15.2
22,3,81,0,7,1,1,1,0,1,0,0,0,1,0,0,0,0,1,50.5,19,48.55,33.6
18,3,78,3,5,2,2,2,0,1,0,1,0,0,0,1,0,0,0,44.0,22,48.8,36.8
18,4,74,3,6,3,3,3,0,1,0,1,0,1,0,1,0,0,0,48.0,26,49.199999999999996,40.4
21,5,90,2,5,3,2,2,0,1,1,0,0,0,0,0,0,1,0,69.0,10,66.3,22.0
22,4,73,1,5,3,3,3,0,1,1,0,0,0,0,0,0,0,0,55.5,27,56.849999999999994,27.799999999999997
18,3,71,2,8,1,0,0,1,1,0,0,0,0,1,0,0,0,1,37.5,29,37.05,50.6
20,1,90,2,7,1,1,1,1,1,0,0,1,0,0,0,0,0,1,33.0,10,36.3,44.0
19,1,83,1,5,0,0,0,1,1,1,1,0,0,1,0,1,0,0,36.5,17,43.55,32.8
19,3,72,1,6,2,2,2,0,1,0,0,1,0,0,0,1,0,0,45.0,28,47.099999999999994,36.2
23,4,81,0,7,3,4,4,0,1,0,0,0,0,0,0,0,1,0,58.5,19,54.14999999999999,30.6
22,3,77,2,4,1,1,1,0,1,1,0,0,0,0,0,0,0,1,48.5,23,54.349999999999994,28.200000000000003
21,2,93,1,2,4,4,3,0,0,0,0,0,0,1,1,0,0,0,55.5,7,64.05,10.8
19,2,80,2,6,1,1,1,0,1,0,1,1,0,0,0,0,0,0,38.0,20,42.199999999999996,40.0
18,4,86,1,7,2,2,2,0,0,1,0,0,0,0,1,0,0,0,58.0,14,53.8,32.6
24,5,81,3,2,4,3,3,0,1,1,1,0,0,0,0,1,0,0,67.5,19,72.45,14.600000000000001
22,3,93,0,4,2,2,2,0,0,1,0,0,1,0,1,0,0,0,62.5,7,64.15,13.8
19,3,83,1,5,3,3,3,0,1,0,1,0,0,1,0,0,1,0,52.5,17,54.75,26.799999999999997
22,3,91,1,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,60.5,9,65.14999999999999,13.600000000000001
20,4,86,3,5,4,3,3,0,1,1,1,0,1,0,0,0,0,0,56.0,14,57.199999999999996,30.6
20,3,77,4,3,1,1,1,0,0,0,1,1,0,0,0,0,0,0,44.5,23,53.95,31.200000000000003
22,5,82,0,4,3,3,3,0,1,0,1,0,1,0,0,1,0,0,73.0,18,71.5,12.2
19,4,80,2,6,3,2,2,0,1,0,1,0,1,0,0,0,0,0,54.0,20,53.4,34.0
20,4,77,3,5,3,4,3,0,1,0,1,0,1,0,1,0,0,0,51.5,23,54.05,34.2
21,4,58,3,5,4,4,3,1,1,0,1,0,0,1,0,0,0,0,42.0,42,47.4,41.8
19,2,92,5,8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,31.0,8,32.5,57.2
22,4,65,2,5,1,1,1,1,1,1,1,0,1,0,0,0,0,0,48.5,35,51.949999999999996,35.0
25,4,92,5,1,1,2,2,1,1,0,0,0,0,0,0,0,0,1,61.0,8,70.3,16.2
19,6,71,0,5,2,2,2,0,1,0,1,0,1,0,1,0,0,0,73.5,29,69.44999999999999,18.6
17,2,86,1,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,46.0,14,50.199999999999996,28.6
17,5,77,2,5,3,4,4,0,1,0,0,0,0,0,0,0,1,0,62.5,23,61.75,27.200000000000003
20,4,68,2,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,50.0,32,53.0,33.8
19,2,91,1,7,2,2,2,0,1,0,1,0,0,1,0,0,0,0,44.5,9,44.349999999999994,36.6
21,0,62,2,4,1,1,1,1,1,0,1,0,1,0,1,0,0,0,17.0,38,32.3,43.2
21,3,88,1,5,2,2,2,0,1,1,0,0,0,0,0,0,1,0,55.0,12,56.5,24.799999999999997
17,3,83,1,4,1,1,1,0,1,0,0,0,1,0,0,1,0,0,54.5,17,58.55,21.8
17,3,90,3,6,2,2,2,0,0,1,0,0,0,1,0,0,0,0,48.0,10,49.199999999999996,37.0
21,5,87,4,6,3,4,4,0,1,0,0,0,1,0,0,0,0,0,59.5,13,57.25,36.2
21,3,86,1,6,2,2,2,0,1,0,0,1,0,0,0,0,0,1,52.0,14,52.0,30.6
20,4,89,3,9,0,0,0,1,1,1,0,0,0,1,0,0,0,1,49.5,11,43.05,49.4
17,2,88,4,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,36.0,12,40.8,44.8
22,4,85,1,5,3,4,4,0,1,1,1,0,0,0,0,1,0,0,61.5,15,61.05,23.0
23,2,79,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,49.5,21,57.45,17.4
21,4,80,1,4,3,3,3,0,1,0,0,1,0,0,0,1,0,0,61.0,20,63.099999999999994,20.0
19,5,82,2,9,2,2,2,1,1,1,0,0,1,0,1,0,0,0,57.0,18,48.3,45.2
21,4,79,2,5,3,3,3,0,1,0,0,0,0,0,1,0,0,0,55.5,21,56.849999999999994,29.4
18,6,99,1,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0,82.5,1,73.35,16.4
23,3,81,1,7,3,3,3,0,1,0,0,0,1,0,0,0,1,0,47.5,19,46.45,37.6
21,4,72,4,7,1,2,2,0,1,0,0,0,1,0,0,0,0,0,42.0,28,42.599999999999994,50.2
17,4,81,3,2,3,3,3,0,1,0,0,0,0,0,0,0,1,0,59.5,19,66.85,17.6
20,3,75,1,4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,50.5,25,55.74999999999999,25.0
22,3,97,0,6,1,1,1,0,1,0,1,1,0,0,0,0,0,1,60.5,3,57.949999999999996,22.2
20,3,82,3,6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,44.0,18,46.4,40.2
20,4,87,3,5,3,2,2,0,1,0,1,1,0,0,0,0,0,0,56.5,13,57.55,30.200000000000003
18,4,86,3,4,2,2,2,0,1,1,1,0,0,0,0,0,0,0,58.0,14,60.99999999999999,25.6
22,5,89,1,5,3,3,3,0,1,1,0,0,0,0,0,1,0,0,71.5,11,68.05,18.4
19,5,83,1,4,2,2,2,0,1,1,1,0,0,1,0,0,1,0,70.5,17,69.75,15.8
17,5,78,1,3,2,1,1,0,1,0,1,0,0,0,0,0,1,0,70.0,22,71.8,12.8
20,5,82,2,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0,65.0,18,63.5,25.200000000000003
23,5,72,2,8,2,2,2,1,0,0,0,0,0,1,0,0,0,0,54.0,28,48.599999999999994,44.2
20,3,80,4,5,3,3,3,0,1,0,0,0,0,0,0,0,1,0,42.0,20,47.4,40.0
24,3,96,1,2,3,3,3,0,1,0,0,0,1,0,0,0,0,0,65.0,4,70.7,6.6
21,1,87,1,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,40.5,13,48.75,26.2
21,5,81,1,8,1,1,1,1,1,0,0,0,0,0,0,1,0,0,61.5,19,53.849999999999994,36.6
20,4,98,5,2,0,0,0,1,1,0,0,0,0,1,0,0,1,0,62.0,2,68.6,18.8
20,4,77,0,5,1,1,1,0,1,1,0,1,0,0,0,0,0,0,60.5,23,60.349999999999994,22.200000000000003
20,0,84,4,6,1,1,1,1,1,0,1,1,0,0,0,1,0,0,18.0,16,28.2,52.4
20,3,79,4,3,2,3,3,0,1,0,1,0,0,1,0,1,0,0,45.5,21,54.65,30.4
22,5,80,1,5,3,3,3,0,1,1,0,1,0,0,1,0,0,0,67.0,20,64.9,22.0
18,4,85,2,3,4,3,3,0,1,0,1,1,0,0,0,1,0,0,62.5,15,66.55,17.0
18,3,86,2,3,1,1,1,0,1,1,1,0,0,0,0,0,0,1,55.0,14,61.3,19.6
18,4,80,4,5,3,3,3,0,1,1,1,0,0,0,0,1,0,0,50.0,20,53.0,37.0
25,4,75,0,5,2,2,2,0,1,0,0,0,0,0,1,0,0,0,59.5,25,59.65,23.0
22,3,96,1,4,4,4,3,0,1,0,0,1,0,0,1,0,0,0,61.0,4,63.099999999999994,16.6
21,4,82,2,6,1,0,0,0,1,1,0,0,0,1,0,0,1,0,55.0,18,54.1,33.2
18,3,73,1,6,2,2,2,0,1,1,0,0,1,0,0,0,1,0,45.5,27,47.449999999999996,35.8
22,4,73,2,5,0,1,0,0,1,0,0,1,0,0,0,0,0,1,52.5,27,54.75,31.799999999999997
20,5,97,3,4,4,4,3,0,0,1,0,0,0,1,1,0,0,0,71.5,3,70.44999999999999,18.200000000000003
21,7,100,5,3,4,3,4,1,0,0,0,0,0,1,0,0,0,1,85.0,0,82.3,14.0
18,5,84,1,4,2,3,3,0,1,1,0,1,0,0,1,0,0,0,71.0,16,70.1,15.399999999999999
21,4,77,4,5,1,2,2,0,1,0,1,0,0,1,0,1,0,0,48.5,23,51.949999999999996,38.2
20,5,84,1,4,2,2,2,0,1,0,1,1,0,0,0,0,1,0,71.0,16,70.1,15.399999999999999
19,2,79,1,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,46.5,21,55.349999999999994,21.4
22,3,86,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54.0,14,55.8,25.6
17,3,84,1,4,2,3,3,0,1,0,1,0,0,1,0,0,1,0,55.0,16,58.9,21.4
22,3,81,1,6,2,2,2,0,1,0,0,0,0,0,0,0,1,0,49.5,19,50.25,32.6
22,5,81,4,4,3,2,2,0,0,0,0,0,0,1,0,0,0,1,60.5,19,62.74999999999999,28.6
19,5,80,1,7,3,4,3,0,1,0,1,1,0,0,0,0,0,0,63.0,20,57.3,32.0
19,2,89,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,1,35.5,11,42.849999999999994,43.4
20,3,80,1,4,1,2,2,0,1,1,1,0,0,1,0,1,0,0,53.0,20,57.49999999999999,23.0
21,3,98,0,5,3,3,3,0,0,0,0,0,0,1,0,0,0,1,63.0,2,62.099999999999994,16.8
20,4,99,1,5,3,3,3,0,1,0,0,0,0,0,0,0,0,0,68.5,1,65.94999999999999,17.4
22,5,79,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69.5,21,66.65,18.4
24,6,79,1,6,4,4,4,0,0,1,0,0,0,0,0,1,0,0,72.5,21,66.35,24.4
19,5,81,1,4,3,3,3,0,1,0,1,1,0,0,0,1,0,0,69.5,19,69.05,16.6
17,5,76,2,5,1,1,1,0,1,0,0,0,1,0,0,0,1,0,62.0,24,61.4,27.6
22,2,88,1,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,47.0,12,50.9,27.799999999999997
24,3,91,1,1,4,4,4,0,1,1,0,0,0,1,1,0,0,0,64.5,9,72.75,3.5999999999999996
21,4,92,1,5,2,1,1,0,1,0,1,0,0,1,0,0,0,0,65.0,8,63.5,20.200000000000003
18,7,80,1,3,4,3,3,0,0,1,0,1,0,0,1,0,0,0,87.0,20,83.7,6.0
20,4,80,3,5,4,3,3,0,1,0,1,0,0,0,0,0,0,0,53.0,20,55.099999999999994,33.0
18,5,66,2,4,2,2,2,1,1,0,1,0,0,1,1,0,0,0,59.0,34,61.699999999999996,26.6
22,3,76,0,6,1,2,2,0,1,0,0,0,0,1,0,0,1,0,50.0,24,50.6,30.6
18,3,74,3,7,1,1,1,0,1,0,0,0,1,0,0,0,0,1,38.0,26,39.8,48.4
20,3,73,1,5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,47.5,27,51.25,30.799999999999997
18,3,78,0,5,2,2,2,0,1,1,0,0,0,0,0,1,0,0,53.0,22,55.099999999999994,24.799999999999997
21,4,79,4,5,3,3,3,0,1,0,0,0,1,0,0,0,0,1,49.5,21,52.65,37.4
20,2,81,2,5,1,2,2,0,1,1,0,0,0,1,0,0,0,0,40.5,19,46.349999999999994,34.6
21,1,92,1,7,1,2,2,1,1,0,1,0,1,0,0,1,0,0,37.0,8,39.099999999999994,39.2
21,3,91,2,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,43.5,9,36.45,52.6
18,4,73,0,5,2,2,2,0,1,0,1,0,0,0,1,0,0,0,58.5,27,58.949999999999996,23.799999999999997
22,3,85,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.5,15,51.65,31.0
20,7,75,2,4,3,3,3,0,0,0,0,0,0,1,0,0,1,0,79.5,25,76.05,17.0
18,4,83,1,4,2,2,2,0,1,1,1,0,0,1,0,1,0,0,62.5,17,64.15,18.8
25,4,92,2,3,3,3,3,0,1,0,1,0,1,0,0,1,0,0,66.0,8,69.0,14.2
22,2,78,2,7,0,1,1,0,1,0,0,0,0,1,0,0,1,0,35.0,22,37.7,45.8
20,4,74,5,6,1,1,1,1,0,0,0,0,0,1,0,0,0,1,42.0,26,45.0,48.4
24,5,82,0,4,3,4,4,0,0,0,1,0,0,0,0,0,0,1,73.0,18,71.5,12.2
25,4,92,2,5,1,1,1,0,1,0,1,0,1,0,0,0,0,1,62.0,8,61.4,24.200000000000003
20,4,98,2,6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,63.0,2,59.699999999999996,26.799999999999997
21,4,77,2,7,1,0,0,0,1,1,0,0,1,0,1,0,0,0,50.5,23,48.55,40.2
18,4,83,4,5,1,2,2,0,1,1,0,0,1,0,0,0,1,0,51.5,17,54.05,35.8
20,5,84,0,5,3,2,2,0,1,0,0,0,0,0,1,0,0,0,72.0,16,68.4,16.4
20,3,70,2,7,1,1,1,0,1,1,0,0,1,0,0,0,1,0,39.0,30,40.5,46.0
21,6,70,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,65.0,30,68.3,25.0
21,2,84,0,2,0,1,1,0,1,1,1,0,0,0,0,1,0,0,54.0,16,63.0,10.399999999999999
22,5,79,1,7,1,1,1,0,1,0,1,0,0,1,1,0,0,0,62.5,21,56.95,32.4
21,4,70,2,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,53.0,30,57.49999999999999,28.0
18,4,87,1,7,2,3,3,0,1,1,1,0,1,0,1,0,0,0,58.5,13,54.14999999999999,32.2
18,3,82,1,9,0,0,0,1,0,1,0,1,0,0,0,0,0,1,44.0,18,39.199999999999996,47.2
19,4,82,3,8,1,1,1,1,1,0,0,0,0,1,1,0,0,0,48.0,18,44.39999999999999,47.2
20,4,73,1,1,4,3,3,0,0,0,1,0,1,0,0,0,0,0,63.5,27,72.05,7.800000000000001
23,6,68,4,6,3,3,3,1,1,0,0,0,0,1,0,1,0,0,58.0,32,56.199999999999996,40.8
18,4,77,0,4,3,3,3,0,1,1,1,0,0,0,1,0,0,0,62.5,23,64.15,17.200000000000003
20,3,82,1,4,2,3,3,0,1,0,1,0,1,0,0,0,0,0,54.0,18,58.199999999999996,22.2
23,3,76,2,6,1,1,1,0,1,0,1,0,0,0,0,1,0,0,44.0,24,46.4,38.6
20,4,73,2,4,3,3,3,0,1,1,0,1,0,0,0,0,0,0,54.5,27,58.55,26.799999999999997
22,5,79,1,6,2,3,3,0,1,0,0,0,0,0,0,0,1,0,64.5,21,60.75,27.4
20,4,82,2,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,53.0,18,50.3,38.2
21,5,93,4,5,2,2,2,0,0,1,0,0,0,1,0,0,0,0,64.5,7,63.15,28.799999999999997
20,4,83,2,6,2,2,2,0,1,0,1,0,1,0,0,0,0,0,55.5,17,54.449999999999996,32.8
22,1,70,4,4,1,1,1,1,1,0,0,0,0,1,0,0,0,1,23.0,30,36.5,45.0
17,4,65,2,5,3,3,3,1,1,1,0,0,1,0,0,0,1,0,48.5,35,51.949999999999996,35.0
20,3,62,4,8,1,1,1,1,1,0,0,0,0,1,0,0,1,0,27.0,38,29.699999999999996,62.2
21,5,84,1,6,3,3,3,0,1,0,0,0,0,1,0,0,1,0,67.0,16,62.5,25.4
22,6,73,2,5,2,2,2,0,1,0,1,0,1,0,0,0,0,0,68.5,27,65.94999999999999,25.799999999999997
24,6,86,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,68.0,14,60.8,34.6
20,3,91,1,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,58.5,9,61.349999999999994,18.6
24,3,86,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,53.0,14,57.49999999999999,24.6
19,3,80,5,4,0,1,1,1,1,1,0,0,1,0,0,1,0,0,41.0,20,49.099999999999994,39.0
23,3,96,3,2,4,4,3,0,1,0,1,0,0,1,0,0,1,0,59.0,4,66.5,14.600000000000001
