Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science
22,3,73,2,8,2,2,2,1,1,0,0,0,1,0,1,0,0,0
21,3,79,2,8,3,3,3,0,1,0,0,0,0,0,1,0,0,0
23,4,86,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,5,79,2,5,1,1,1,0,1,0,0,1,0,0,0,0,1,0
19,4,91,5,5,2,2,2,0,1,1,0,0,1,0,0,1,0,0
20,3,91,2,8,2,2,2,0,1,0,1,1,0,0,0,0,0,0
17,4,77,2,4,2,2,2,0,1,0,0,0,0,0,0,0,1,0
18,4,78,1,4,1,2,2,0,1,0,1,0,0,0,0,1,0,0
23,4,82,4,6,2,2,2,0,1,1,0,1,0,0,0,0,0,1
22,3,76,2,3,3,3,3,0,1,1,0,1,0,0,0,0,0,1
21,4,95,2,6,3,3,3,0,0,0,1,0,1,0,0,0,0,1
17,4,78,1,3,4,3,3,0,1,1,1,0,0,1,1,0,0,0
20,2,89,2,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0
18,3,70,3,7,1,1,1,0,1,0,0,1,0,0,1,0,0,0
23,3,75,0,4,3,3,3,0,1,0,1,1,0,0,1,0,0,0
19,3,73,2,6,2,2,2,0,0,1,0,1,0,0,1,0,0,0
18,2,72,1,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1
21,0,77,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,1
19,5,84,5,5,1,2,2,0,1,0,1,0,1,0,0,1,0,0
24,1,94,1,6,2,2,2,0,1,0,0,0,0,0,1,0,0,0
19,6,80,2,2,2,2,2,0,1,1,1,0,0,0,0,0,1,0
17,3,82,3,3,2,2,2,0,1,0,0,0,1,0,0,0,0,0
17,3,84,2,8,2,2,2,1,1,1,0,0,0,0,0,0,0,1
20,1,76,2,3,2,2,2,1,1,0,1,0,1,0,0,0,0,0
19,1,81,2,4,2,2,2,0,1,0,1,1,0,0,0,0,1,0
17,2,98,3,1,2,2,2,0,1,1,1,0,0,0,0,1,0,0
23,4,85,5,4,2,2,2,0,1,0,0,0,0,0,0,0,0,1
22,5,98,3,6,2,2,2,0,1,0,1,0,0,1,0,0,0,0
20,1,82,1,7,2,2,2,1,1,1,1,0,1,0,0,1,0,0
24,4,77,1,6,0,1,1,1,1,1,0,0,0,0,0,0,0,0
22,1,90,2,5,3,3,3,0,1,1,1,1,0,0,1,0,0,0
19,2,92,2,3,2,2,2,0,1,0,1,0,1,0,1,0,0,0
18,4,78,3,6,2,2,2,0,1,0,1,1,0,0,0,0,0,1
22,2,84,2,4,2,2,2,0,1,1,0,1,0,0,0,0,0,0
21,6,81,3,2,3,4,4,0,0,0,0,0,1,0,1,0,0,0
21,4,71,0,5,3,2,2,0,1,1,0,1,0,0,0,0,0,0
19,4,71,1,5,1,1,1,0,1,1,1,1,0,0,0,1,0,0
22,3,80,1,7,2,2,2,1,1,0,0,1,0,0,0,0,0,1
19,2,91,1,7,3,3,3,0,1,0,0,0,1,0,0,0,0,0
20,3,88,1,6,2,2,2,0,1,1,1,0,0,1,0,0,1,0
24,4,74,2,3,2,2,2,0,1,0,0,0,1,0,0,1,0,0
19,4,73,1,6,1,1,1,1,1,1,0,0,1,0,0,1,0,0
17,2,75,1,5,1,1,1,0,1,0,0,1,0,0,0,0,0,0
18,3,74,2,5,1,1,1,0,1,0,0,0,0,1,0,1,0,0
23,1,74,1,6,1,1,1,1,1,1,0,0,0,1,1,0,0,0
21,6,65,1,6,2,2,2,0,1,0,0,1,0,0,0,1,0,0
20,2,62,2,4,2,2,2,0,1,1,0,0,0,1,0,1,0,0
19,4,61,0,5,0,0,0,0,1,1,0,0,0,0,0,1,0,0
22,0,69,2,3,2,2,2,0,1,1,1,0,0,0,0,0,0,1
19,3,91,0,6,0,0,0,1,0,1,1,0,1,0,1,0,0,0
21,4,100,2,7,2,2,2,0,1,1,0,0,1,0,0,1,0,0
19,3,98,2,4,2,2,2,0,1,0,0,0,0,0,0,0,1,0
19,3,84,2,3,2,2,2,0,0,1,1,0,0,1,0,0,0,0
19,4,75,1,6,0,0,0,0,1,1,0,0,1,0,0,0,1,0
20,4,78,3,8,0,0,1,1,1,0,0,0,0,1,0,1,0,0
20,2,83,1,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0
21,4,98,2,8,2,3,3,0,0,1,0,0,0,0,0,1,0,0
17,4,74,2,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0
19,3,82,0,3,2,2,2,0,1,0,1,0,0,1,0,0,0,0
20,5,82,0,6,2,2,2,0,1,1,1,0,0,1,0,1,0,0
24,2,81,3,5,2,1,1,0,1,1,0,0,0,1,0,0,0,1
18,3,65,1,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0
21,3,79,0,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0
24,5,71,0,8,1,1,1,1,1,0,0,1,0,0,0,1,0,0
18,4,100,0,5,2,3,3,0,1,0,1,0,0,0,0,1,0,0
21,5,86,0,5,2,2,2,0,1,0,0,0,1,0,0,1,0,0
19,5,90,0,5,2,2,2,0,1,0,0,0,0,1,0,1,0,0
19,3,74,5,2,3,3,3,0,1,0,0,1,0,0,0,0,1,0
19,5,78,3,7,3,3,3,0,1,0,1,0,0,1,0,1,0,0
19,4,98,2,7,2,2,2,0,1,1,0,0,1,0,0,1,0,0
27,3,90,3,4,1,1,1,0,1,0,0,1,0,0,0,0,1,0
22,3,85,1,4,2,2,2,0,1,0,0,0,1,0,0,0,1,0
23,3,92,2,7,1,1,1,0,1,1,0,0,0,0,1,0,0,0
22,3,97,1,4,2,1,1,0,1,0,0,0,0,0,1,0,0,0
17,4,94,1,7,3,3,2,1,1,0,0,1,0,0,0,1,0,0
21,3,90,1,4,1,1,1,0,1,0,1,1,0,0,0,0,1,0
23,4,91,3,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0
19,4,79,1,6,2,2,2,0,1,1,0,0,1,0,0,0,0,0
23,4,83,1,4,3,3,3,0,1,1,1,0,1,0,0,0,1,0
22,3,87,2,4,4,4,3,0,1,1,0,0,1,0,0,1,0,0
25,2,84,4,4,1,1,1,0,1,0,0,1,0,0,0,0,0,0
20,3,86,2,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0
18,4,80,3,7,1,1,1,0,0,0,1,0,0,0,0,1,0,0
20,2,60,0,6,2,2,2,0,1,0,1,1,0,0,0,0,0,0
24,1,87,1,4,0,1,1,1,1,1,1,0,1,0,0,0,0,0
17,3,82,0,8,2,2,2,0,1,1,0,1,0,0,1,0,0,0
17,4,68,0,5,0,0,0,1,1,0,1,1,0,0,0,1,0,0
21,5,99,4,7,1,1,1,0,1,0,1,0,0,1,0,0,0,0
20,4,84,3,5,4,3,3,0,1,0,1,0,0,1,0,0,0,0
21,2,75,3,7,3,2,2,0,1,0,0,0,0,0,0,1,0,0
23,1,87,3,4,1,1,1,0,1,0,0,0,0,1,1,0,0,0
19,4,82,1,4,3,3,3,0,1,0,0,1,0,0,0,0,0,0
17,4,90,1,6,3,3,3,0,1,1,1,0,1,0,0,0,0,0
25,4,77,3,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0
18,5,75,1,6,2,1,1,0,1,0,0,0,1,0,0,1,0,0
18,3,77,2,5,0,0,0,1,1,1,1,0,1,0,0,0,0,0
23,3,68,4,8,0,0,0,1,1,0,1,0,1,0,0,0,1,0
20,5,78,2,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0
20,4,94,3,3,4,4,4,0,1,0,1,0,0,0,0,0,1,0
22,6,76,2,4,2,2,2,0,1,0,0,0,0,1,0,0,0,1
23,4,71,0,1,2,2,2,0,1,0,0,0,1,0,0,0,1,0
20,4,77,1,9,2,2,2,0,0,1,1,1,0,0,0,0,0,0
24,5,83,3,1,4,4,3,0,1,0,0,1,0,0,0,1,0,0
17,6,76,1,4,2,2,2,0,1,1,0,0,0,1,0,0,0,1
22,4,82,2,6,1,1,1,0,1,1,0,1,0,0,0,0,0,0
19,3,84,3,8,1,2,2,1,0,1,1,1,0,0,0,0,0,0
24,3,82,1,8,2,1,1,0,1,1,0,1,0,0,0,0,0,0
21,4,81,2,5,3,3,3,0,1,0,0,1,0,0,0,0,0,1
19,2,96,3,6,2,2,2,0,1,0,1,0,1,0,1,0,0,0
22,4,83,3,5,2,3,3,0,1,1,0,1,0,0,0,0,1,0
23,4,75,3,2,1,1,1,1,1,0,0,0,1,0,0,1,0,0
22,4,88,3,3,2,1,1,0,1,1,0,0,0,1,0,0,0,1
18,1,81,1,2,3,3,3,0,1,1,0,0,0,0,0,1,0,0
19,5,82,0,6,1,2,1,0,1,1,0,1,0,0,0,1,0,0
21,2,90,3,4,1,2,2,0,1,0,0,0,0,1,0,0,1,0
20,2,92,4,5,3,3,3,0,1,0,0,0,0,0,0,0,1,0
22,1,72,0,6,2,2,2,0,1,1,0,0,0,1,0,1,0,0
17,3,95,1,5,1,2,2,1,1,1,0,1,0,0,0,0,0,0
21,4,81,1,6,0,0,0,1,1,0,1,0,1,0,1,0,0,0
20,3,81,3,8,2,3,3,0,1,0,0,1,0,0,0,0,0,0
19,4,73,2,4,2,2,2,1,1,0,1,0,1,0,0,0,0,1
19,5,88,1,2,3,3,3,0,1,0,1,1,0,0,0,1,0,0
20,5,70,2,4,2,2,2,0,1,0,1,0,0,1,0,0,0,0
17,3,86,2,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0
19,3,95,0,6,2,3,3,0,1,0,0,0,1,0,0,0,0,1
19,3,79,2,6,1,1,1,0,1,1,0,0,1,0,0,0,0,1
22,3,90,2,3,4,4,4,0,1,1,0,0,1,0,1,0,0,0
19,6,82,1,3,3,3,3,0,1,0,0,1,0,0,0,0,0,1
20,4,70,1,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0
24,4,83,3,6,1,1,1,0,1,1,0,0,0,0,0,0,1,0
23,4,80,3,6,1,2,1,0,1,0,0,1,0,0,1,0,0,0
23,5,89,3,6,2,3,3,1,1,1,1,0,1,0,0,1,0,0
19,3,79,2,5,2,2,2,0,1,1,0,0,1,0,0,0,0,1
22,4,86,2,5,3,3,3,0,0,1,0,0,0,0,0,0,0,1
20,4,73,1,4,3,3,3,1,1,1,0,0,1,0,0,1,0,0
20,1,85,2,4,2,2,2,0,1,0,1,0,1,0,0,0,1,0
21,3,82,3,9,1,1,1,1,1,1,1,0,0,1,0,0,0,1
19,3,81,1,8,1,2,2,0,1,0,0,0,0,0,1,0,0,0
24,5,82,0,7,2,2,2,1,1,1,1,0,1,0,0,0,1,0
20,8,79,3,5,4,4,4,0,1,0,0,0,1,0,0,0,0,0
22,3,83,1,6,2,1,1,0,0,1,1,0,0,1,0,0,1,0
24,4,80,2,5,2,2,2,0,1,1,0,0,1,0,0,1,0,0
23,4,74,1,7,1,1,1,0,1,0,0,0,1,0,0,1,0,0
17,1,71,2,5,2,1,1,0,1,0,0,0,0,0,0,1,0,0
22,1,78,3,5,1,1,1,1,1,0,1,0,0,0,0,1,0,0
22,3,79,4,5,2,2,2,1,0,1,1,0,1,0,0,1,0,0
23,3,58,2,5,1,2,1,0,1,0,0,0,1,0,0,1,0,0
18,5,82,1,6,2,2,2,0,1,1,0,1,0,0,0,0,0,0
19,3,99,3,8,1,1,1,0,1,0,0,0,0,0,0,0,1,0
23,2,87,1,7,2,2,2,0,1,1,1,0,1,0,0,0,1,0
19,2,80,1,5,2,2,2,0,1,0,1,0,0,0,0,0,0,1
20,5,75,2,3,3,3,3,0,1,0,0,0,0,1,0,0,0,1
24,3,68,2,5,3,3,3,0,1,0,1,1,0,0,0,0,1,0
20,3,89,3,5,2,2,2,0,1,0,1,0,0,1,0,0,0,0
19,3,85,0,7,2,2,2,0,0,0,0,0,0,1,0,0,0,1
19,3,72,2,4,2,2,2,0,1,0,0,0,0,0,1,0,0,0
21,4,89,1,3,1,1,1,0,1,0,1,0,1,0,1,0,0,0
18,6,88,2,6,3,2,2,0,1,1,1,0,0,0,0,0,1,0
20,4,76,1,7,1,2,2,0,1,1,0,1,0,0,0,0,1,0
21,5,79,1,5,2,2,2,0,1,0,0,0,0,0,0,1,0,0
23,2,84,3,7,0,0,0,1,1,0,1,0,0,0,0,1,0,0
22,4,86,2,3,4,3,3,0,1,0,0,0,1,0,0,0,0,0
19,5,73,1,6,1,1,1,0,1,1,0,0,0,0,0,0,1,0
23,3,86,3,3,3,4,4,0,1,0,0,1,0,0,1,0,0,0
20,3,82,0,10,2,1,1,1,1,1,1,1,0,0,0,0,1,0
18,4,90,1,7,2,3,2,1,1,0,0,1,0,0,1,0,0,0
20,5,88,6,6,1,1,1,0,1,1,0,0,1,0,0,0,0,1
24,5,82,2,2,3,3,3,0,1,1,1,1,0,0,0,0,0,1
21,2,89,1,3,2,2,2,0,1,1,0,0,0,0,0,0,0,1
21,4,69,2,8,0,0,0,1,0,0,0,0,0,1,0,1,0,0
24,3,79,0,3,2,2,2,0,1,0,1,1,0,0,0,0,0,1
17,3,74,2,6,3,3,2,0,1,1,1,0,1,0,1,0,0,0
18,2,77,3,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0
17,3,77,2,5,3,3,3,0,1,0,0,0,0,0,0,0,1,0
21,4,71,2,5,1,1,1,0,1,0,1,0,0,1,1,0,0,0
21,3,89,2,2,3,3,3,0,1,0,0,1,0,0,0,0,0,0
24,4,88,4,6,4,3,3,0,1,1,1,0,0,1,0,1,0,0
21,4,77,5,3,2,2,2,0,1,1,0,0,0,0,1,0,0,0
20,5,63,4,5,2,2,2,0,1,1,0,0,1,0,0,0,1,0
21,3,78,2,3,2,2,2,0,1,0,1,0,0,1,0,1,0,0
21,1,81,0,4,2,2,2,0,1,0,1,0,0,0,1,0,0,0
17,6,92,4,4,2,2,2,0,1,1,0,0,0,1,1,0,0,0
27,4,77,0,5,1,1,1,0,1,0,0,0,0,0,0,1,0,0
22,4,89,2,4,1,1,1,0,1,0,0,0,0,1,0,0,1,0
21,4,78,0,6,3,3,3,0,1,0,0,1,0,0,0,0,0,1
22,4,86,2,7,2,2,2,0,1,0,0,0,0,1,0,0,0,1
22,5,88,4,4,3,2,2,0,1,0,0,0,0,1,0,1,0,0
20,3,86,5,6,2,3,3,0,1,0,1,0,1,0,1,0,0,0
19,4,74,4,5,2,1,1,0,1,0,0,0,0,1,0,1,0,0
22,4,79,3,2,3,2,2,1,1,1,0,1,0,0,1,0,0,0
21,4,86,1,6,1,1,1,0,1,0,1,0,0,1,1,0,0,0
19,3,69,3,7,0,0,0,1,1,1,1,1,0,0,1,0,0,0
24,4,88,3,2,4,3,3,0,1,0,1,1,0,0,0,0,0,0
21,3,72,2,5,3,3,3,0,1,0,1,0,0,1,0,0,0,1
22,5,71,4,6,3,3,3,0,1,1,0,0,0,1,0,0,0,1
24,3,77,2,6,2,2,2,0,1,1,1,0,0,0,0,0,1,0
21,2,76,3,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0
21,4,83,1,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0
22,6,84,2,7,1,1,1,0,1,0,0,1,0,0,0,1,0,0
19,4,82,2,5,4,3,3,0,1,0,0,1,0,0,0,0,1,0
21,3,74,0,8,1,1,1,0,1,1,1,1,0,0,0,0,0,0
21,6,91,3,3,4,3,3,0,1,1,0,1,0,0,0,0,0,0
18,4,82,1,7,2,2,2,1,0,0,0,1,0,0,0,0,0,0
26,3,89,1,5,1,1,1,0,0,1,0,0,0,1,0,1,0,0
17,6,63,2,4,3,2,2,0,1,1,0,0,0,0,0,0,0,1
18,3,86,1,2,4,4,3,0,0,0,0,0,1,0,0,1,0,0
23,3,77,1,7,0,0,0,1,1,0,0,1,0,0,0,1,0,0
22,4,88,0,3,3,3,3,0,1,0,1,0,0,1,0,0,0,0
18,7,96,3,5,3,3,3,0,1,1,0,1,0,0,0,0,0,1
22,2,72,1,6,1,1,1,0,1,1,1,0,1,0,0,0,0,1
24,2,88,3,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1
20,4,77,1,4,3,3,3,0,1,1,1,0,0,0,1,0,0,0
26,5,67,1,5,2,2,2,1,0,0,1,1,0,0,0,0,0,0
17,5,89,1,6,3,3,3,0,1,0,0,0,1,0,0,0,0,1
22,3,96,4,5,1,1,1,0,1,1,1,0,0,0,1,0,0,0
23,2,98,1,4,0,0,0,1,1,1,1,0,1,0,0,0,0,1
23,4,69,0,5,2,2,2,0,1,0,0,1,0,0,0,0,0,1
20,4,70,2,4,2,2,2,0,1,0,0,0,0,0,0,0,1,0
20,4,80,1,5,2,2,2,0,1,0,0,0,0,1,1,0,0,0
22,3,81,3,5,1,1,1,0,0,0,1,0,0,1,0,0,0,1
22,3,90,2,4,3,2,2,0,0,0,0,1,0,0,0,0,0,0
22,3,81,1,7,2,2,2,0,1,1,0,0,0,1,1,0,0,0
23,4,65,1,6,0,1,1,1,1,0,0,0,0,1,1,0,0,0
18,4,87,1,1,4,3,3,0,1,0,0,1,0,0,0,0,0,0
20,4,82,1,6,1,1,1,0,1,1,0,0,0,1,0,0,1,0
18,4,89,1,4,2,2,2,0,1,1,0,0,0,1,0,0,1,0
20,1,84,0,2,3,3,3,0,1,0,0,0,0,1,0,0,0,1
23,4,87,1,7,2,3,3,0,1,0,0,0,0,0,0,0,0,1
21,3,82,0,4,3,3,3,0,1,0,1,0,1,0,0,0,0,1
26,6,84,1,6,2,2,2,0,1,0,1,0,0,0,0,0,0,1
21,2,74,2,7,1,1,1,1,1,0,1,0,1,0,1,0,0,0
21,1,84,3,5,2,2,2,0,1,0,0,0,0,0,1,0,0,0
21,5,80,2,6,3,3,3,0,1,0,1,0,0,1,0,1,0,0
19,4,85,2,4,1,1,1,0,1,1,1,0,0,1,0,0,0,1
20,4,72,1,7,2,2,2,1,1,1,0,0,0,0,0,1,0,0
23,4,93,0,5,3,3,3,0,1,0,1,0,0,0,0,0,0,1
21,3,84,1,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19,4,73,0,5,4,4,4,0,1,0,0,0,0,0,0,0,1,0
19,4,82,2,2,2,2,2,0,1,0,0,0,0,1,0,0,0,1
20,2,86,0,4,2,2,2,0,1,0,1,0,0,0,0,1,0,0
21,5,64,5,5,0,1,1,0,1,1,1,0,0,0,0,0,0,1
23,3,81,1,5,1,1,1,1,1,0,0,0,0,0,0,0,0,1
18,2,75,0,6,1,1,1,0,1,1,0,0,0,1,0,0,0,0
20,4,79,2,7,2,2,2,0,1,0,0,0,1,0,0,0,0,1
21,2,90,4,4,1,1,1,1,1,1,0,0,1,0,0,0,1,0
17,5,69,1,5,2,2,2,0,1,1,1,0,0,0,0,0,0,0
19,1,87,0,7,1,0,0,1,1,0,0,0,1,0,0,0,0,1
19,4,85,1,5,3,3,3,1,1,1,0,0,0,0,1,0,0,0
19,3,92,0,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0
21,4,65,4,2,2,2,2,0,1,0,0,0,1,0,0,0,1,0
20,3,86,2,4,2,2,2,0,1,0,1,0,0,1,0,0,1,0
19,3,84,0,6,0,0,0,1,1,1,1,1,0,0,0,0,0,1
21,6,81,3,6,2,2,2,1,1,1,1,1,0,0,0,0,0,0
24,4,93,2,5,4,3,3,0,1,0,1,1,0,0,0,1,0,0
24,1,65,6,6,1,1,1,1,1,1,0,0,1,0,0,1,0,0
17,3,83,2,6,3,3,3,0,1,0,0,1,0,0,0,0,0,0
22,2,90,3,3,2,2,2,0,1,1,1,0,0,0,0,0,1,0
20,4,69,1,4,3,3,3,0,1,0,0,0,0,1,0,0,0,1
21,4,86,4,2,4,4,4,0,1,1,0,0,1,0,0,1,0,0
20,3,84,2,3,1,2,2,0,1,0,1,0,0,1,0,0,0,0
21,4,65,0,2,1,1,1,0,1,0,1,0,0,0,0,0,1,0
21,2,90,2,2,2,3,3,0,1,0,1,0,0,1,1,0,0,0
19,5,74,1,8,2,2,2,0,1,0,0,0,0,1,0,0,0,0
19,3,94,1,4,4,3,3,0,0,1,0,0,0,0,0,0,0,1
20,6,86,4,2,3,3,3,0,1,0,0,0,0,0,0,0,0,1
21,3,84,1,6,2,2,2,0,0,0,1,0,1,0,1,0,0,0
22,3,90,0,6,3,3,3,0,1,1,0,1,0,0,0,0,1,0
22,4,89,3,5,2,2,2,0,1,1,0,0,0,0,0,0,0,1
19,4,66,1,3,1,1,1,1,1,1,1,0,0,1,0,0,0,1
21,5,68,2,6,2,2,2,1,1,1,0,0,0,0,1,0,0,0
23,4,80,2,3,3,3,3,0,1,0,1,0,1,0,0,0,1,0
23,4,58,1,5,3,3,3,0,1,1,1,1,0,0,0,0,1,0
20,2,95,0,7,3,3,3,0,1,1,0,0,0,1,0,0,0,0
20,3,74,3,5,2,2,2,0,1,0,0,0,0,1,0,1,0,0
21,2,82,6,2,3,3,3,0,1,0,0,1,0,0,0,1,0,0
18,3,86,2,6,2,2,2,0,0,1,1,0,1,0,0,0,0,1
20,3,100,1,4,2,2,2,0,0,1,0,0,1,0,0,0,1,0
22,2,91,1,6,0,0,0,1,1,1,1,0,0,1,0,0,0,1
22,5,76,2,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
20,4,86,1,4,3,3,3,0,1,1,0,0,1,0,0,1,0,0
21,3,87,0,9,2,3,3,1,1,0,0,0,0,1,0,0,0,1
19,4,87,1,5,2,3,3,0,1,0,1,0,0,1,0,0,1,0
22,3,74,0,4,1,1,1,0,1,0,0,0,1,0,0,0,0,0
20,3,98,1,7,2,2,2,1,1,0,0,0,0,1,0,0,1,0
20,4,72,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,87,0,1,4,4,3,0,1,0,0,0,1,0,0,0,0,1
20,4,74,2,3,4,3,3,0,1,1,0,0,1,0,1,0,0,0
20,4,85,3,5,2,2,2,0,1,0,0,1,0,0,0,1,0,0
22,5,80,1,9,0,0,0,0,1,1,1,0,1,0,0,0,0,1
20,5,71,2,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0
24,5,62,1,8,1,1,1,1,1,0,0,1,0,0,1,0,0,0
24,3,89,1,5,2,2,2,0,0,0,0,0,0,1,1,0,0,0
19,5,77,2,2,2,2,2,0,1,0,0,0,0,0,1,0,0,0
21,4,83,0,7,3,3,3,0,1,0,0,0,1,0,0,0,1,0
19,2,96,3,6,1,1,1,1,1,1,1,0,0,1,0,0,1,0
20,3,87,3,3,3,3,3,0,1,0,1,0,0,1,0,0,0,1
25,4,43,1,5,0,0,0,1,1,0,1,1,0,0,1,0,0,0
20,0,72,1,3,2,2,2,0,1,0,0,0,1,0,0,0,1,0
21,4,67,1,4,2,2,2,0,1,1,1,0,0,0,0,0,0,0
22,2,75,3,6,1,2,2,0,1,0,1,0,1,0,0,0,0,1
18,2,79,1,3,2,2,2,0,1,1,1,0,1,0,0,1,0,0
19,4,100,1,5,3,3,4,0,1,0,0,1,0,0,1,0,0,0
18,3,90,1,6,2,2,2,0,1,1,0,0,0,1,0,1,0,0
19,2,84,4,5,2,2,2,0,1,0,1,0,0,0,0,0,0,1
17,4,85,2,2,3,3,3,0,0,1,0,0,0,0,1,0,0,0
22,2,85,2,6,2,2,3,0,1,0,0,1,0,0,1,0,0,0
25,2,68,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1
21,5,70,2,4,3,3,3,0,0,0,1,0,0,1,0,1,0,0
17,4,85,1,4,2,2,2,0,1,0,0,0,1,0,0,1,0,0
19,4,82,5,5,1,1,1,1,1,0,1,1,0,0,0,0,1,0
20,6,84,2,5,0,1,1,0,1,1,0,0,0,0,0,0,1,0
18,3,94,3,6,2,2,2,0,1,1,0,0,0,1,0,0,1,0
22,3,76,3,4,3,3,3,0,1,0,0,0,0,1,1,0,0,0
22,3,79,1,3,2,2,2,0,1,0,1,0,0,1,0,0,0,0
18,6,84,3,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0
22,3,68,3,4,2,2,2,0,1,1,1,0,0,0,0,0,1,0
24,2,70,0,5,2,3,3,0,1,0,0,0,1,0,1,0,0,0
25,4,92,1,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0
27,3,79,3,3,1,1,1,0,1,0,0,0,0,1,0,0,1,0
19,3,78,4,8,1,1,1,0,1,1,0,1,0,0,0,0,0,1
27,6,83,2,3,3,3,3,0,1,0,1,0,0,0,0,0,0,0
20,4,68,2,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0
19,2,79,2,4,0,0,0,1,1,1,0,1,0,0,1,0,0,0
21,3,77,1,6,1,1,1,1,1,0,0,1,0,0,0,0,0,1
19,1,84,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,1
21,3,65,1,2,1,1,1,1,1,0,0,1,0,0,0,1,0,0
18,5,75,5,3,4,4,4,0,1,0,0,1,0,0,0,1,0,0
20,3,78,1,4,0,0,0,1,1,0,1,0,0,1,0,0,1,0
23,7,78,3,3,2,2,2,0,1,1,0,0,1,0,1,0,0,0
20,0,90,4,9,0,0,0,1,1,1,0,0,1,0,0,1,0,0
21,3,75,1,9,1,0,0,1,1,1,0,1,0,0,0,0,0,1
22,4,100,2,7,1,1,1,1,1,0,0,0,1,0,0,1,0,0
23,4,88,2,6,2,2,2,0,1,1,0,0,0,0,0,0,0,0
17,4,63,3,5,4,4,4,0,1,0,0,0,0,1,0,1,0,0
22,3,86,0,7,2,2,2,0,1,0,0,0,1,0,0,0,1,0
20,5,87,3,5,3,3,3,0,1,0,0,0,1,0,0,0,1,0
21,2,79,2,4,2,3,3,0,0,0,0,0,0,0,0,1,0,0
23,3,91,0,9,1,0,0,0,1,1,1,1,0,0,1,0,0,0
18,2,74,3,6,1,1,1,0,1,1,0,0,1,0,0,0,1,0
18,3,86,4,8,0,0,0,1,1,0,0,1,0,0,1,0,0,0
17,3,81,0,8,0,0,0,1,1,0,0,0,0,1,0,1,0,0
19,4,84,1,2,2,3,3,0,1,1,1,1,0,0,1,0,0,0
23,2,83,3,3,2,1,1,1,1,1,0,0,0,0,0,0,0,1
20,3,82,1,5,0,1,1,0,1,0,0,0,0,1,1,0,0,0
18,4,97,2,6,2,2,2,0,0,0,1,0,1,0,0,0,0,1
19,4,77,0,7,0,0,0,1,1,1,0,0,0,0,0,0,0,1
17,2,75,0,5,1,1,1,1,0,0,1,0,0,0,0,0,0,1
18,4,81,1,7,2,2,2,0,1,0,0,0,1,0,0,0,1,0
21,5,92,4,6,2,3,3,0,1,0,1,1,0,0,0,0,0,0
18,5,82,3,6,0,0,0,0,1,1,0,0,1,0,1,0,0,0
23,3,81,3,5,1,1,1,1,1,0,1,0,0,1,0,0,0,0
20,4,77,3,6,2,2,2,0,1,1,1,0,0,1,1,0,0,0
21,3,78,0,6,1,1,1,0,1,0,1,0,1,0,1,0,0,0
20,4,90,4,5,0,1,1,1,1,1,0,0,0,1,1,0,0,0
22,4,81,1,3,4,3,3,0,0,1,0,1,0,0,0,0,1,0
22,2,84,3,6,2,2,2,1,1,1,1,0,0,1,0,0,0,0
21,3,76,3,2,2,2,2,0,1,1,1,0,0,0,0,1,0,0
22,4,88,3,5,2,2,2,0,1,0,0,0,0,0,0,0,0,1
20,3,91,3,6,0,0,0,1,0,1,0,0,1,0,0,1,0,0
22,2,74,3,4,2,2,2,1,0,0,0,0,0,0,0,0,1,0
20,3,74,2,5,0,0,0,1,1,0,0,1,0,0,0,1,0,0
21,3,75,3,3,3,2,2,0,1,0,0,0,1,0,0,0,0,1
20,3,90,0,6,2,2,2,0,1,0,0,1,0,0,0,0,0,0
20,4,74,2,5,0,0,0,1,0,0,0,0,1,0,1,0,0,0
